marche,region,produit,mois,prix_fcfa_kg
Sarh,Moyen Chari,Riz_importe,2026-06-01,592.6
Sarh,Moyen Chari,Riz_importe,2026-07-01,559.8
Abeche,Ouaddaï,Mil,2024-08-01,266.0
Abeche,Ouaddaï,Mil,2024-09-01,285.5
Abeche,Ouaddaï,Mil,2024-10-01,272.4
Abeche,Ouaddaï,Mil,2024-11-01,271.4
Abeche,Ouaddaï,Mil,2024-12-01,300.4
Abeche,Ouaddaï,Mil,2025-01-01,347.1
Abeche,Ouaddaï,Mil,2025-02-01,336.2
Abeche,Ouaddaï,Mil,2025-03-01,328.7
Abeche,Ouaddaï,Mil,2025-04-01,315.2
Abeche,Ouaddaï,Mil,2025-05-01,451.4
Abeche,Ouaddaï,Mil,2025-06-01,401.2
Abeche,Ouaddaï,Mil,2025-07-01,393.5
Abeche,Ouaddaï,Mil,2025-08-01,373.9
Abeche,Ouaddaï,Mil,2025-09-01,391.2
Abeche,Ouaddaï,Mil,2025-10-01,388.0
Abeche,Ouaddaï,Mil,2025-11-01,392.1
Abeche,Ouaddaï,Mil,2025-12-01,405.1
Abeche,Ouaddaï,Mil,2026-01-01,473.9
Abeche,Ouaddaï,Mil,2026-02-01,440.4
Abeche,Ouaddaï,Mil,2026-03-01,498.7
Abeche,Ouaddaï,Mil,2026-04-01,477.6
Abeche,Ouaddaï,Mil,2026-05-01,459.0
Abeche,Ouaddaï,Mil,2026-06-01,426.6
Abeche,Ouaddaï,Mil,2026-07-01,456.1
Abeche,Ouaddaï,Sorgho,2024-08-01,229.7
Abeche,Ouaddaï,Sorgho,2024-09-01,214.5
Abeche,Ouaddaï,Sorgho,2024-10-01,247.1
Abeche,Ouaddaï,Sorgho,2024-11-01,266.4
Abeche,Ouaddaï,Sorgho,2024-12-01,238.9
Abeche,Ouaddaï,Sorgho,2025-01-01,282.2
Abeche,Ouaddaï,Sorgho,2025-02-01,299.3
Abeche,Ouaddaï,Sorgho,2025-03-01,287.3
Abeche,Ouaddaï,Sorgho,2025-04-01,305.6
Abeche,Ouaddaï,Sorgho,2025-05-01,402.7
Abeche,Ouaddaï,Sorgho,2025-06-01,353.6
Abeche,Ouaddaï,Sorgho,2025-07-01,380.7
Abeche,Ouaddaï,Sorgho,2025-08-01,378.1
Abeche,Ouaddaï,Sorgho,2025-09-01,343.3
Abeche,Ouaddaï,Sorgho,2025-10-01,359.4
Abeche,Ouaddaï,Sorgho,2025-11-01,384.1
Abeche,Ouaddaï,Sorgho,2025-12-01,382.1
Abeche,Ouaddaï,Sorgho,2026-01-01,406.9
Abeche,Ouaddaï,Sorgho,2026-02-01,409.4
Abeche,Ouaddaï,Sorgho,2026-03-01,417.4
Abeche,Ouaddaï,Sorgho,2026-04-01,476.9
Abeche,Ouaddaï,Sorgho,2026-05-01,400.8
Abeche,Ouaddaï,Sorgho,2026-06-01,395.1
Abeche,Ouaddaï,Sorgho,2026-07-01,413.0
Abeche,Ouaddaï,Mais,2024-08-01,207.4
Abeche,Ouaddaï,Mais,2024-09-01,229.6
Abeche,Ouaddaï,Mais,2024-10-01,237.5
Abeche,Ouaddaï,Mais,2024-11-01,243.6
Abeche,Ouaddaï,Mais,2024-12-01,252.4
Abeche,Ouaddaï,Mais,2025-01-01,252.3
Abeche,Ouaddaï,Mais,2025-02-01,314.9
Abeche,Ouaddaï,Mais,2025-03-01,274.1
Abeche,Ouaddaï,Mais,2025-04-01,290.6
Abeche,Ouaddaï,Mais,2025-05-01,391.8
Abeche,Ouaddaï,Mais,2025-06-01,342.0
Abeche,Ouaddaï,Mais,2025-07-01,300.2
Abeche,Ouaddaï,Mais,2025-08-01,330.1
Abeche,Ouaddaï,Mais,2025-09-01,319.0
Abeche,Ouaddaï,Mais,2025-10-01,312.0
Abeche,Ouaddaï,Mais,2025-11-01,341.2
Abeche,Ouaddaï,Mais,2025-12-01,359.0
Abeche,Ouaddaï,Mais,2026-01-01,369.7
Abeche,Ouaddaï,Mais,2026-02-01,430.4
Abeche,Ouaddaï,Mais,2026-03-01,361.3
Abeche,Ouaddaï,Mais,2026-04-01,369.2
Abeche,Ouaddaï,Mais,2026-05-01,400.8
Abeche,Ouaddaï,Mais,2026-06-01,377.7
Abeche,Ouaddaï,Mais,2026-07-01,341.9
Abeche,Ouaddaï,Riz_importe,2024-08-01,421.2
Abeche,Ouaddaï,Riz_importe,2024-09-01,375.6
Abeche,Ouaddaï,Riz_importe,2024-10-01,432.5
Abeche,Ouaddaï,Riz_importe,2024-11-01,421.2
Abeche,Ouaddaï,Riz_importe,2024-12-01,419.1
Abeche,Ouaddaï,Riz_importe,2025-01-01,450.0
Abeche,Ouaddaï,Riz_importe,2025-02-01,484.2
Abeche,Ouaddaï,Riz_importe,2025-03-01,503.6
Abeche,Ouaddaï,Riz_importe,2025-04-01,473.3
Abeche,Ouaddaï,Riz_importe,2025-05-01,657.2
Abeche,Ouaddaï,Riz_importe,2025-06-01,691.2
Abeche,Ouaddaï,Riz_importe,2025-07-01,574.6
Abeche,Ouaddaï,Riz_importe,2025-08-01,588.3
Abeche,Ouaddaï,Riz_importe,2025-09-01,579.6
Abeche,Ouaddaï,Riz_importe,2025-10-01,551.5
Abeche,Ouaddaï,Riz_importe,2025-11-01,629.2
Abeche,Ouaddaï,Riz_importe,2025-12-01,660.0
Abeche,Ouaddaï,Riz_importe,2026-01-01,621.7
Abeche,Ouaddaï,Riz_importe,2026-02-01,723.7
Abeche,Ouaddaï,Riz_importe,2026-03-01,717.8
Abeche,Ouaddaï,Riz_importe,2026-04-01,730.2
Abeche,Ouaddaï,Riz_importe,2026-05-01,671.5
Abeche,Ouaddaï,Riz_importe,2026-06-01,761.2
Abeche,Ouaddaï,Riz_importe,2026-07-01,619.3
Am-Timan,Salamat,Mil,2024-08-01,284.6
Am-Timan,Salamat,Mil,2024-09-01,273.8
Am-Timan,Salamat,Mil,2024-10-01,230.9
Am-Timan,Salamat,Mil,2024-11-01,269.7
Am-Timan,Salamat,Mil,2024-12-01,259.7
Am-Timan,Salamat,Mil,2025-01-01,315.1
Am-Timan,Salamat,Mil,2025-02-01,320.9
Am-Timan,Salamat,Mil,2025-03-01,327.5
Am-Timan,Salamat,Mil,2025-04-01,316.4
Am-Timan,Salamat,Mil,2025-05-01,444.8
Am-Timan,Salamat,Mil,2025-06-01,417.2
Am-Timan,Salamat,Mil,2025-07-01,431.3
Am-Timan,Salamat,Mil,2025-08-01,394.2
Am-Timan,Salamat,Mil,2025-09-01,346.5
Am-Timan,Salamat,Mil,2025-10-01,381.8
Am-Timan,Salamat,Mil,2025-11-01,380.6
Am-Timan,Salamat,Mil,2025-12-01,430.3
Am-Timan,Salamat,Mil,2026-01-01,442.2
Am-Timan,Salamat,Mil,2026-02-01,473.7
Am-Timan,Salamat,Mil,2026-03-01,492.6
Am-Timan,Salamat,Mil,2026-04-01,439.1
Am-Timan,Salamat,Mil,2026-05-01,451.7
Am-Timan,Salamat,Mil,2026-06-01,461.1
Am-Timan,Salamat,Mil,2026-07-01,384.5
Am-Timan,Salamat,Sorgho,2024-08-01,271.3
Am-Timan,Salamat,Sorgho,2024-09-01,233.0
Am-Timan,Salamat,Sorgho,2024-10-01,244.8
Am-Timan,Salamat,Sorgho,2024-11-01,268.5
Am-Timan,Salamat,Sorgho,2024-12-01,258.3
Am-Timan,Salamat,Sorgho,2025-01-01,304.6
Am-Timan,Salamat,Sorgho,2025-02-01,301.3
Am-Timan,Salamat,Sorgho,2025-03-01,301.3
Am-Timan,Salamat,Sorgho,2025-04-01,299.1
Am-Timan,Salamat,Sorgho,2025-05-01,389.0
Am-Timan,Salamat,Sorgho,2025-06-01,386.9
Am-Timan,Salamat,Sorgho,2025-07-01,358.1
Am-Timan,Salamat,Sorgho,2025-08-01,336.3
Am-Timan,Salamat,Sorgho,2025-09-01,358.0
Am-Timan,Salamat,Sorgho,2025-10-01,346.7
Am-Timan,Salamat,Sorgho,2025-11-01,363.6
Am-Timan,Salamat,Sorgho,2025-12-01,360.5
Am-Timan,Salamat,Sorgho,2026-01-01,386.6
Am-Timan,Salamat,Sorgho,2026-02-01,400.9
Am-Timan,Salamat,Sorgho,2026-03-01,426.5
Am-Timan,Salamat,Sorgho,2026-04-01,436.4
Am-Timan,Salamat,Sorgho,2026-05-01,422.9
Am-Timan,Salamat,Sorgho,2026-06-01,398.0
Am-Timan,Salamat,Sorgho,2026-07-01,381.1
Am-Timan,Salamat,Mais,2024-08-01,233.2
Am-Timan,Salamat,Mais,2024-09-01,218.3
Am-Timan,Salamat,Mais,2024-10-01,234.5
Am-Timan,Salamat,Mais,2024-11-01,228.2
Am-Timan,Salamat,Mais,2024-12-01,258.2
Am-Timan,Salamat,Mais,2025-01-01,257.0
Am-Timan,Salamat,Mais,2025-02-01,246.9
Am-Timan,Salamat,Mais,2025-03-01,278.0
Am-Timan,Salamat,Mais,2025-04-01,282.7
Am-Timan,Salamat,Mais,2025-05-01,375.0
Am-Timan,Salamat,Mais,2025-06-01,332.4
Am-Timan,Salamat,Mais,2025-07-01,344.2
Am-Timan,Salamat,Mais,2025-08-01,329.4
Am-Timan,Salamat,Mais,2025-09-01,334.3
Am-Timan,Salamat,Mais,2025-10-01,324.7
Am-Timan,Salamat,Mais,2025-11-01,322.9
Am-Timan,Salamat,Mais,2025-12-01,323.4
Am-Timan,Salamat,Mais,2026-01-01,380.9
Am-Timan,Salamat,Mais,2026-02-01,373.5
Am-Timan,Salamat,Mais,2026-03-01,385.4
Am-Timan,Salamat,Mais,2026-04-01,380.7
Am-Timan,Salamat,Mais,2026-05-01,381.0
Am-Timan,Salamat,Mais,2026-06-01,375.1
Am-Timan,Salamat,Mais,2026-07-01,339.1
Am-Timan,Salamat,Riz_importe,2024-08-01,390.5
Am-Timan,Salamat,Riz_importe,2024-09-01,389.8
Am-Timan,Salamat,Riz_importe,2024-10-01,435.6
Am-Timan,Salamat,Riz_importe,2024-11-01,353.6
Am-Timan,Salamat,Riz_importe,2024-12-01,434.4
Am-Timan,Salamat,Riz_importe,2025-01-01,421.2
Am-Timan,Salamat,Riz_importe,2025-02-01,508.8
Am-Timan,Salamat,Riz_importe,2025-03-01,477.4
Am-Timan,Salamat,Riz_importe,2025-04-01,478.9
Am-Timan,Salamat,Riz_importe,2025-05-01,671.9
Am-Timan,Salamat,Riz_importe,2025-06-01,627.4
Am-Timan,Salamat,Riz_importe,2025-07-01,611.1
Am-Timan,Salamat,Riz_importe,2025-08-01,531.7
Am-Timan,Salamat,Riz_importe,2025-09-01,634.9
Am-Timan,Salamat,Riz_importe,2025-10-01,578.0
Am-Timan,Salamat,Riz_importe,2025-11-01,580.6
Am-Timan,Salamat,Riz_importe,2025-12-01,578.0
Am-Timan,Salamat,Riz_importe,2026-01-01,640.2
Am-Timan,Salamat,Riz_importe,2026-02-01,640.9
Am-Timan,Salamat,Riz_importe,2026-03-01,645.0
Am-Timan,Salamat,Riz_importe,2026-04-01,689.4
Am-Timan,Salamat,Riz_importe,2026-05-01,695.6
Am-Timan,Salamat,Riz_importe,2026-06-01,641.6
Am-Timan,Salamat,Riz_importe,2026-07-01,591.2
Goz Beida,Sila,Mil,2024-08-01,272.6
Goz Beida,Sila,Mil,2024-09-01,260.4
Goz Beida,Sila,Mil,2024-10-01,279.8
Goz Beida,Sila,Mil,2024-11-01,263.9
Goz Beida,Sila,Mil,2024-12-01,283.9
Goz Beida,Sila,Mil,2025-01-01,293.9
Goz Beida,Sila,Mil,2025-02-01,292.4
Goz Beida,Sila,Mil,2025-03-01,328.3
Goz Beida,Sila,Mil,2025-04-01,315.3
Goz Beida,Sila,Mil,2025-05-01,450.5
Goz Beida,Sila,Mil,2025-06-01,457.8
Goz Beida,Sila,Mil,2025-07-01,431.0
Goz Beida,Sila,Mil,2025-08-01,414.5
Goz Beida,Sila,Mil,2025-09-01,347.2
Goz Beida,Sila,Mil,2025-10-01,368.7
Goz Beida,Sila,Mil,2025-11-01,362.0
Goz Beida,Sila,Mil,2025-12-01,423.1
Goz Beida,Sila,Mil,2026-01-01,438.5
Goz Beida,Sila,Mil,2026-02-01,492.8
Goz Beida,Sila,Mil,2026-03-01,472.7
Goz Beida,Sila,Mil,2026-04-01,459.0
Goz Beida,Sila,Mil,2026-05-01,465.3
Goz Beida,Sila,Mil,2026-06-01,455.6
Goz Beida,Sila,Mil,2026-07-01,394.1
Goz Beida,Sila,Sorgho,2024-08-01,242.7
Goz Beida,Sila,Sorgho,2024-09-01,261.7
Goz Beida,Sila,Sorgho,2024-10-01,247.6
Goz Beida,Sila,Sorgho,2024-11-01,275.2
Goz Beida,Sila,Sorgho,2024-12-01,289.9
Goz Beida,Sila,Sorgho,2025-01-01,282.8
Goz Beida,Sila,Sorgho,2025-02-01,292.6
Goz Beida,Sila,Sorgho,2025-03-01,320.6
Goz Beida,Sila,Sorgho,2025-04-01,310.4
Goz Beida,Sila,Sorgho,2025-05-01,387.8
Goz Beida,Sila,Sorgho,2025-06-01,396.3
Goz Beida,Sila,Sorgho,2025-07-01,347.5
Goz Beida,Sila,Sorgho,2025-08-01,349.6
Goz Beida,Sila,Sorgho,2025-09-01,376.3
Goz Beida,Sila,Sorgho,2025-10-01,351.7
Goz Beida,Sila,Sorgho,2025-11-01,380.7
Goz Beida,Sila,Sorgho,2025-12-01,389.3
Goz Beida,Sila,Sorgho,2026-01-01,410.2
Goz Beida,Sila,Sorgho,2026-02-01,434.6
Goz Beida,Sila,Sorgho,2026-03-01,443.6
Goz Beida,Sila,Sorgho,2026-04-01,435.2
Goz Beida,Sila,Sorgho,2026-05-01,431.7
Goz Beida,Sila,Sorgho,2026-06-01,402.4
Goz Beida,Sila,Sorgho,2026-07-01,404.7
Goz Beida,Sila,Mais,2024-08-01,246.2
Goz Beida,Sila,Mais,2024-09-01,225.4
Goz Beida,Sila,Mais,2024-10-01,212.6
Goz Beida,Sila,Mais,2024-11-01,243.8
Goz Beida,Sila,Mais,2024-12-01,243.3
Goz Beida,Sila,Mais,2025-01-01,252.5
Goz Beida,Sila,Mais,2025-02-01,284.1
Goz Beida,Sila,Mais,2025-03-01,254.7
Goz Beida,Sila,Mais,2025-04-01,275.3
Goz Beida,Sila,Mais,2025-05-01,379.9
Goz Beida,Sila,Mais,2025-06-01,334.3
Goz Beida,Sila,Mais,2025-07-01,310.1
Goz Beida,Sila,Mais,2025-08-01,317.3
Goz Beida,Sila,Mais,2025-09-01,321.5
Goz Beida,Sila,Mais,2025-10-01,332.9
Goz Beida,Sila,Mais,2025-11-01,317.6
Goz Beida,Sila,Mais,2025-12-01,324.2
Goz Beida,Sila,Mais,2026-01-01,391.9
Goz Beida,Sila,Mais,2026-02-01,377.7
Goz Beida,Sila,Mais,2026-03-01,354.9
Goz Beida,Sila,Mais,2026-04-01,390.0
Goz Beida,Sila,Mais,2026-05-01,381.6
Goz Beida,Sila,Mais,2026-06-01,370.6
Goz Beida,Sila,Mais,2026-07-01,393.4
Goz Beida,Sila,Riz_importe,2024-08-01,368.5
Goz Beida,Sila,Riz_importe,2024-09-01,384.0
Goz Beida,Sila,Riz_importe,2024-10-01,421.6
Goz Beida,Sila,Riz_importe,2024-11-01,397.1
Goz Beida,Sila,Riz_importe,2024-12-01,401.3
Goz Beida,Sila,Riz_importe,2025-01-01,473.1
Goz Beida,Sila,Riz_importe,2025-02-01,494.5
Goz Beida,Sila,Riz_importe,2025-03-01,461.9
Goz Beida,Sila,Riz_importe,2025-04-01,463.7
Goz Beida,Sila,Riz_importe,2025-05-01,664.7
Goz Beida,Sila,Riz_importe,2025-06-01,616.7
Goz Beida,Sila,Riz_importe,2025-07-01,600.0
Goz Beida,Sila,Riz_importe,2025-08-01,562.7
Goz Beida,Sila,Riz_importe,2025-09-01,583.0
Goz Beida,Sila,Riz_importe,2025-10-01,534.6
Goz Beida,Sila,Riz_importe,2025-11-01,604.7
Goz Beida,Sila,Riz_importe,2025-12-01,631.7
Goz Beida,Sila,Riz_importe,2026-01-01,671.6
Goz Beida,Sila,Riz_importe,2026-02-01,667.9
Goz Beida,Sila,Riz_importe,2026-03-01,678.9
Goz Beida,Sila,Riz_importe,2026-04-01,639.6
Goz Beida,Sila,Riz_importe,2026-05-01,615.1
Goz Beida,Sila,Riz_importe,2026-06-01,630.8
Goz Beida,Sila,Riz_importe,2026-07-01,670.5
Lai,Tandjilé,Mil,2024-08-01,284.6
Lai,Tandjilé,Mil,2024-09-01,273.0
Lai,Tandjilé,Mil,2024-10-01,246.5
Lai,Tandjilé,Mil,2024-11-01,272.6
Lai,Tandjilé,Mil,2024-12-01,295.2
Lai,Tandjilé,Mil,2025-01-01,285.9
Lai,Tandjilé,Mil,2025-02-01,317.1
Lai,Tandjilé,Mil,2025-03-01,351.1
Lai,Tandjilé,Mil,2025-04-01,314.1
Lai,Tandjilé,Mil,2025-05-01,377.5
Lai,Tandjilé,Mil,2025-06-01,393.8
Lai,Tandjilé,Mil,2025-07-01,371.9
Lai,Tandjilé,Mil,2025-08-01,373.9
Lai,Tandjilé,Mil,2025-09-01,381.4
Lai,Tandjilé,Mil,2025-10-01,328.4
Lai,Tandjilé,Mil,2025-11-01,391.9
Lai,Tandjilé,Mil,2025-12-01,408.3
Lai,Tandjilé,Mil,2026-01-01,401.6
Lai,Tandjilé,Mil,2026-02-01,419.1
Lai,Tandjilé,Mil,2026-03-01,461.0
Lai,Tandjilé,Mil,2026-04-01,414.8
Lai,Tandjilé,Mil,2026-05-01,403.2
Lai,Tandjilé,Mil,2026-06-01,430.9
Lai,Tandjilé,Mil,2026-07-01,374.1
Lai,Tandjilé,Sorgho,2024-08-01,237.7
Lai,Tandjilé,Sorgho,2024-09-01,240.9
Lai,Tandjilé,Sorgho,2024-10-01,250.7
Lai,Tandjilé,Sorgho,2024-11-01,244.9
Lai,Tandjilé,Sorgho,2024-12-01,260.5
Lai,Tandjilé,Sorgho,2025-01-01,264.9
Lai,Tandjilé,Sorgho,2025-02-01,299.3
Lai,Tandjilé,Sorgho,2025-03-01,281.4
Lai,Tandjilé,Sorgho,2025-04-01,274.3
Lai,Tandjilé,Sorgho,2025-05-01,402.0
Lai,Tandjilé,Sorgho,2025-06-01,369.3
Lai,Tandjilé,Sorgho,2025-07-01,367.9
Lai,Tandjilé,Sorgho,2025-08-01,341.4
Lai,Tandjilé,Sorgho,2025-09-01,339.0
Lai,Tandjilé,Sorgho,2025-10-01,326.5
Lai,Tandjilé,Sorgho,2025-11-01,329.5
Lai,Tandjilé,Sorgho,2025-12-01,393.6
Lai,Tandjilé,Sorgho,2026-01-01,381.7
Lai,Tandjilé,Sorgho,2026-02-01,376.9
Lai,Tandjilé,Sorgho,2026-03-01,401.4
Lai,Tandjilé,Sorgho,2026-04-01,416.5
Lai,Tandjilé,Sorgho,2026-05-01,368.0
Lai,Tandjilé,Sorgho,2026-06-01,352.1
Lai,Tandjilé,Sorgho,2026-07-01,317.1
Lai,Tandjilé,Mais,2024-08-01,234.0
Lai,Tandjilé,Mais,2024-09-01,232.3
Lai,Tandjilé,Mais,2024-10-01,241.2
Lai,Tandjilé,Mais,2024-11-01,234.2
Lai,Tandjilé,Mais,2024-12-01,225.4
Lai,Tandjilé,Mais,2025-01-01,282.2
Lai,Tandjilé,Mais,2025-02-01,279.6
Lai,Tandjilé,Mais,2025-03-01,264.3
Lai,Tandjilé,Mais,2025-04-01,270.7
Lai,Tandjilé,Mais,2025-05-01,337.9
Lai,Tandjilé,Mais,2025-06-01,349.3
Lai,Tandjilé,Mais,2025-07-01,335.5
Lai,Tandjilé,Mais,2025-08-01,313.3
Lai,Tandjilé,Mais,2025-09-01,339.6
Lai,Tandjilé,Mais,2025-10-01,313.0
Lai,Tandjilé,Mais,2025-11-01,339.4
Lai,Tandjilé,Mais,2025-12-01,372.1
Lai,Tandjilé,Mais,2026-01-01,349.5
Lai,Tandjilé,Mais,2026-02-01,388.5
Lai,Tandjilé,Mais,2026-03-01,391.6
Lai,Tandjilé,Mais,2026-04-01,376.4
Lai,Tandjilé,Mais,2026-05-01,367.5
Lai,Tandjilé,Mais,2026-06-01,348.8
Lai,Tandjilé,Mais,2026-07-01,349.6
Lai,Tandjilé,Riz_importe,2024-08-01,382.1
Lai,Tandjilé,Riz_importe,2024-09-01,367.6
Lai,Tandjilé,Riz_importe,2024-10-01,379.3
Lai,Tandjilé,Riz_importe,2024-11-01,400.0
Lai,Tandjilé,Riz_importe,2024-12-01,403.1
Lai,Tandjilé,Riz_importe,2025-01-01,451.5
Lai,Tandjilé,Riz_importe,2025-02-01,475.9
Lai,Tandjilé,Riz_importe,2025-03-01,446.8
Lai,Tandjilé,Riz_importe,2025-04-01,498.7
Lai,Tandjilé,Riz_importe,2025-05-01,656.4
Lai,Tandjilé,Riz_importe,2025-06-01,596.0
Lai,Tandjilé,Riz_importe,2025-07-01,554.5
Lai,Tandjilé,Riz_importe,2025-08-01,581.5
Lai,Tandjilé,Riz_importe,2025-09-01,561.6
Lai,Tandjilé,Riz_importe,2025-10-01,529.0
Lai,Tandjilé,Riz_importe,2025-11-01,533.3
Lai,Tandjilé,Riz_importe,2025-12-01,627.3
Lai,Tandjilé,Riz_importe,2026-01-01,682.8
Lai,Tandjilé,Riz_importe,2026-02-01,649.0
Lai,Tandjilé,Riz_importe,2026-03-01,585.9
Lai,Tandjilé,Riz_importe,2026-04-01,619.5
Lai,Tandjilé,Riz_importe,2026-05-01,649.7
Lai,Tandjilé,Riz_importe,2026-06-01,621.0
Lai,Tandjilé,Riz_importe,2026-07-01,582.7
Bardai,Tibesti,Mil,2024-08-01,281.5
Bardai,Tibesti,Mil,2024-09-01,281.0
Bardai,Tibesti,Mil,2024-10-01,264.7
Bardai,Tibesti,Mil,2024-11-01,294.9
Bardai,Tibesti,Mil,2024-12-01,260.8
Bardai,Tibesti,Mil,2025-01-01,333.2
Bardai,Tibesti,Mil,2025-02-01,355.9
Bardai,Tibesti,Mil,2025-03-01,363.7
Bardai,Tibesti,Mil,2025-04-01,349.7
Bardai,Tibesti,Mil,2025-05-01,493.4
Bardai,Tibesti,Mil,2025-06-01,451.9
Bardai,Tibesti,Mil,2025-07-01,390.2
Bardai,Tibesti,Mil,2025-08-01,393.8
Bardai,Tibesti,Mil,2025-09-01,375.4
Bardai,Tibesti,Mil,2025-10-01,418.1
Bardai,Tibesti,Mil,2025-11-01,392.8
Bardai,Tibesti,Mil,2025-12-01,416.9
Bardai,Tibesti,Mil,2026-01-01,477.3
Bardai,Tibesti,Mil,2026-02-01,476.5
Bardai,Tibesti,Mil,2026-03-01,494.1
Bardai,Tibesti,Mil,2026-04-01,519.2
Bardai,Tibesti,Mil,2026-05-01,496.6
Bardai,Tibesti,Mil,2026-06-01,475.6
Bardai,Tibesti,Mil,2026-07-01,483.8
Bardai,Tibesti,Sorgho,2024-08-01,259.0
Bardai,Tibesti,Sorgho,2024-09-01,238.3
Bardai,Tibesti,Sorgho,2024-10-01,259.2
Bardai,Tibesti,Sorgho,2024-11-01,227.4
Bardai,Tibesti,Sorgho,2024-12-01,249.9
Bardai,Tibesti,Sorgho,2025-01-01,295.4
Bardai,Tibesti,Sorgho,2025-02-01,311.7
Bardai,Tibesti,Sorgho,2025-03-01,316.0
Bardai,Tibesti,Sorgho,2025-04-01,331.1
Bardai,Tibesti,Sorgho,2025-05-01,434.3
Bardai,Tibesti,Sorgho,2025-06-01,364.8
Bardai,Tibesti,Sorgho,2025-07-01,382.6
Bardai,Tibesti,Sorgho,2025-08-01,370.4
Bardai,Tibesti,Sorgho,2025-09-01,372.7
Bardai,Tibesti,Sorgho,2025-10-01,373.0
Bardai,Tibesti,Sorgho,2025-11-01,362.5
Bardai,Tibesti,Sorgho,2025-12-01,421.3
Bardai,Tibesti,Sorgho,2026-01-01,413.0
Bardai,Tibesti,Sorgho,2026-02-01,456.7
Bardai,Tibesti,Sorgho,2026-03-01,448.2
Bardai,Tibesti,Sorgho,2026-04-01,412.6
Bardai,Tibesti,Sorgho,2026-05-01,460.4
Bardai,Tibesti,Sorgho,2026-06-01,396.4
Bardai,Tibesti,Sorgho,2026-07-01,393.2
Bardai,Tibesti,Mais,2024-08-01,233.2
Bardai,Tibesti,Mais,2024-09-01,227.7
Bardai,Tibesti,Mais,2024-10-01,228.1
Bardai,Tibesti,Mais,2024-11-01,252.8
Bardai,Tibesti,Mais,2024-12-01,235.6
Bardai,Tibesti,Mais,2025-01-01,271.4
Bardai,Tibesti,Mais,2025-02-01,284.2
Bardai,Tibesti,Mais,2025-03-01,278.1
Bardai,Tibesti,Mais,2025-04-01,267.7
Bardai,Tibesti,Mais,2025-05-01,380.7
Bardai,Tibesti,Mais,2025-06-01,390.3
Bardai,Tibesti,Mais,2025-07-01,360.5
Bardai,Tibesti,Mais,2025-08-01,371.8
Bardai,Tibesti,Mais,2025-09-01,304.1
Bardai,Tibesti,Mais,2025-10-01,319.2
Bardai,Tibesti,Mais,2025-11-01,316.4
Bardai,Tibesti,Mais,2025-12-01,334.5
Bardai,Tibesti,Mais,2026-01-01,401.9
Bardai,Tibesti,Mais,2026-02-01,455.6
Bardai,Tibesti,Mais,2026-03-01,389.1
Bardai,Tibesti,Mais,2026-04-01,418.0
Bardai,Tibesti,Mais,2026-05-01,394.4
Bardai,Tibesti,Mais,2026-06-01,346.8
Bardai,Tibesti,Mais,2026-07-01,401.6
Bardai,Tibesti,Riz_importe,2024-08-01,374.1
Bardai,Tibesti,Riz_importe,2024-09-01,387.2
Bardai,Tibesti,Riz_importe,2024-10-01,391.9
Bardai,Tibesti,Riz_importe,2024-11-01,407.5
Bardai,Tibesti,Riz_importe,2024-12-01,412.8
Bardai,Tibesti,Riz_importe,2025-01-01,472.2
Bardai,Tibesti,Riz_importe,2025-02-01,444.0
Bardai,Tibesti,Riz_importe,2025-03-01,537.2
Bardai,Tibesti,Riz_importe,2025-04-01,494.9
Bardai,Tibesti,Riz_importe,2025-05-01,665.2
Bardai,Tibesti,Riz_importe,2025-06-01,612.3
Bardai,Tibesti,Riz_importe,2025-07-01,615.8
Bardai,Tibesti,Riz_importe,2025-08-01,582.3
Bardai,Tibesti,Riz_importe,2025-09-01,574.3
Bardai,Tibesti,Riz_importe,2025-10-01,580.2
Bardai,Tibesti,Riz_importe,2025-11-01,595.9
Bardai,Tibesti,Riz_importe,2025-12-01,643.0
Bardai,Tibesti,Riz_importe,2026-01-01,756.7
Bardai,Tibesti,Riz_importe,2026-02-01,698.5
Bardai,Tibesti,Riz_importe,2026-03-01,706.0
Bardai,Tibesti,Riz_importe,2026-04-01,719.5
Bardai,Tibesti,Riz_importe,2026-05-01,705.6
Bardai,Tibesti,Riz_importe,2026-06-01,713.7
Bardai,Tibesti,Riz_importe,2026-07-01,664.5
Biltine,Wadi Fira,Mil,2024-08-01,275.3
Biltine,Wadi Fira,Mil,2024-09-01,278.5
Biltine,Wadi Fira,Mil,2024-10-01,256.2
Biltine,Wadi Fira,Mil,2024-11-01,289.8
Biltine,Wadi Fira,Mil,2024-12-01,303.5
Biltine,Wadi Fira,Mil,2025-01-01,331.3
Biltine,Wadi Fira,Mil,2025-02-01,330.0
Biltine,Wadi Fira,Mil,2025-03-01,354.8
Biltine,Wadi Fira,Mil,2025-04-01,297.7
Biltine,Wadi Fira,Mil,2025-05-01,469.4
Biltine,Wadi Fira,Mil,2025-06-01,453.3
Biltine,Wadi Fira,Mil,2025-07-01,384.4
Biltine,Wadi Fira,Mil,2025-08-01,407.3
Biltine,Wadi Fira,Mil,2025-09-01,398.2
Biltine,Wadi Fira,Mil,2025-10-01,422.3
Biltine,Wadi Fira,Mil,2025-11-01,413.0
Biltine,Wadi Fira,Mil,2025-12-01,439.6
Biltine,Wadi Fira,Mil,2026-01-01,514.8
Biltine,Wadi Fira,Mil,2026-02-01,465.6
