hhid,region_lib,choc_secheresse,choc_hausse_prix,choc_conflit,choc_maladie,strat_vente_actifs,strat_reduction_repas,strat_migration,strat_endettement
01536,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,1
01537,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,0
01538,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,1
01539,LOGONE_OCCIDENTAL,0,1,0,0,1,1,0,0
01540,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,1
01541,LOGONE_OCCIDENTAL,0,1,1,0,1,1,0,0
01542,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,1
01543,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,0
01544,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,0
01545,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,0
01546,LOGONE_OCCIDENTAL,0,1,1,0,0,0,0,0
01547,LOGONE_OCCIDENTAL,0,0,0,1,0,1,0,1
01548,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01549,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,0
01550,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01551,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,0
01552,LOGONE_OCCIDENTAL,0,0,0,0,1,1,1,1
01553,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,1
01554,LOGONE_OCCIDENTAL,0,1,0,1,1,0,0,1
01555,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,0
01556,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,0
01557,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,0
01558,LOGONE_OCCIDENTAL,0,0,0,0,1,0,0,1
01559,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,0
01560,LOGONE_OCCIDENTAL,0,1,0,1,0,1,0,1
01561,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,1
01562,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01563,LOGONE_OCCIDENTAL,0,1,0,1,1,1,1,0
01564,LOGONE_OCCIDENTAL,0,1,0,0,1,0,1,0
01565,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,0
01566,LOGONE_OCCIDENTAL,0,1,1,0,0,1,0,0
01567,LOGONE_OCCIDENTAL,1,1,0,1,0,1,0,1
01568,LOGONE_OCCIDENTAL,0,0,1,0,0,1,0,1
01569,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01570,LOGONE_OCCIDENTAL,0,1,0,1,1,1,0,0
01571,LOGONE_OCCIDENTAL,0,0,0,1,0,0,0,0
01572,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,0
01573,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01574,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,0
01575,LOGONE_OCCIDENTAL,1,0,0,0,0,0,0,1
01576,LOGONE_OCCIDENTAL,0,1,0,0,1,1,0,0
01577,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,0
01578,LOGONE_OCCIDENTAL,0,0,1,0,1,1,0,1
01579,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,0
01580,LOGONE_OCCIDENTAL,0,1,0,0,0,1,1,0
01581,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,0
01582,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,0
01583,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01584,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,0
01585,LOGONE_OCCIDENTAL,0,0,0,0,0,1,0,0
01586,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01587,LOGONE_OCCIDENTAL,0,1,1,1,0,1,0,0
01588,LOGONE_OCCIDENTAL,1,0,0,0,0,0,0,1
01589,LOGONE_OCCIDENTAL,0,1,1,0,0,0,0,0
01590,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,1
01591,LOGONE_OCCIDENTAL,0,1,1,0,1,0,0,1
01592,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,0
01593,LOGONE_OCCIDENTAL,0,0,0,1,0,0,0,1
01594,LOGONE_OCCIDENTAL,0,0,0,0,1,1,0,0
01595,LOGONE_OCCIDENTAL,0,0,1,0,0,1,0,1
01596,LOGONE_OCCIDENTAL,0,0,0,0,1,0,0,0
01597,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01598,LOGONE_OCCIDENTAL,0,0,0,1,1,0,0,0
01599,LOGONE_OCCIDENTAL,0,1,0,0,0,1,1,1
01600,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,0
01601,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,0
01602,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,1
01603,LOGONE_OCCIDENTAL,0,0,0,1,0,0,0,1
01604,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,0
01605,LOGONE_OCCIDENTAL,0,0,0,0,0,1,0,1
01606,LOGONE_OCCIDENTAL,0,1,0,1,1,0,0,1
01607,LOGONE_OCCIDENTAL,0,1,0,0,1,1,0,0
01608,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,0
01609,LOGONE_OCCIDENTAL,0,1,0,1,1,0,0,0
01610,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,1
01611,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,0
01612,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,0
01613,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,1
01614,LOGONE_OCCIDENTAL,0,0,0,0,0,1,0,0
01615,LOGONE_OCCIDENTAL,0,0,0,0,0,1,0,1
01616,LOGONE_OCCIDENTAL,0,0,0,0,1,1,0,0
01617,LOGONE_OCCIDENTAL,0,0,1,0,0,0,0,1
01618,LOGONE_OCCIDENTAL,0,1,0,1,0,0,1,0
01619,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01620,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01621,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,0
01622,LOGONE_OCCIDENTAL,0,0,0,0,0,1,0,0
01623,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,1
01624,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,0
01625,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01626,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,0
01627,LOGONE_OCCIDENTAL,0,0,0,1,0,0,0,0
01628,LOGONE_OCCIDENTAL,0,0,1,1,1,0,0,0
01629,LOGONE_OCCIDENTAL,0,1,0,1,1,1,0,0
01630,LOGONE_OCCIDENTAL,0,0,0,1,0,0,0,0
01631,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01632,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,0
01633,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01634,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,0
01635,LOGONE_OCCIDENTAL,0,1,0,1,1,1,1,1
01636,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01637,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01638,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,1
01639,LOGONE_OCCIDENTAL,0,1,0,0,0,0,1,1
01640,LOGONE_OCCIDENTAL,0,0,0,0,1,0,0,0
01641,LOGONE_OCCIDENTAL,0,1,0,0,1,1,0,1
01642,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01643,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,1
01644,LOGONE_OCCIDENTAL,1,1,0,1,0,0,1,0
01645,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,0
01646,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,0
01647,LOGONE_OCCIDENTAL,1,0,0,0,1,0,0,0
01648,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,0
01649,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,1
01650,LOGONE_OCCIDENTAL,0,0,0,0,0,1,0,1
01651,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01652,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,0
01653,LOGONE_OCCIDENTAL,0,0,0,0,0,1,0,0
01654,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01655,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,0
01656,LOGONE_OCCIDENTAL,0,0,0,1,0,0,0,0
01657,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,0
01658,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01659,LOGONE_OCCIDENTAL,0,1,1,1,1,1,0,1
01660,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,1
01661,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01662,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01663,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,0
01664,LOGONE_OCCIDENTAL,0,1,0,1,0,1,0,0
01665,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01666,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,0
01667,LOGONE_OCCIDENTAL,0,1,0,1,1,0,0,0
01668,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,0
01669,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01670,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01671,LOGONE_OCCIDENTAL,0,0,0,0,1,1,0,1
01672,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,1
01673,LOGONE_OCCIDENTAL,0,1,0,0,0,0,0,1
01674,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,1
01675,LOGONE_OCCIDENTAL,0,1,1,1,0,1,1,0
01676,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,1
01677,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01678,LOGONE_OCCIDENTAL,0,0,0,0,0,1,0,0
01679,LOGONE_OCCIDENTAL,0,0,0,1,1,0,1,0
01680,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,0
01681,LOGONE_OCCIDENTAL,0,0,0,0,0,0,0,1
01682,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,0
01683,LOGONE_OCCIDENTAL,0,1,0,1,1,0,0,0
01684,LOGONE_OCCIDENTAL,0,1,0,1,0,0,0,0
01685,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,0
01686,LOGONE_OCCIDENTAL,0,1,0,0,1,0,0,0
01687,LOGONE_OCCIDENTAL,0,0,0,0,0,0,1,0
01688,LOGONE_OCCIDENTAL,0,1,0,1,0,0,0,1
01689,LOGONE_OCCIDENTAL,0,0,0,0,1,0,0,0
01690,LOGONE_OCCIDENTAL,0,1,0,0,0,1,0,1
01691,LOGONE_ORIENTAL,0,1,0,0,0,0,0,1
01692,LOGONE_ORIENTAL,0,1,1,0,1,1,0,0
01693,LOGONE_ORIENTAL,0,0,1,0,0,0,0,0
01694,LOGONE_ORIENTAL,0,0,0,0,0,0,0,1
01695,LOGONE_ORIENTAL,0,1,0,0,0,1,0,0
01696,LOGONE_ORIENTAL,0,0,0,1,0,0,0,0
01697,LOGONE_ORIENTAL,0,1,1,0,0,1,0,1
01698,LOGONE_ORIENTAL,0,1,0,1,0,1,0,0
01699,LOGONE_ORIENTAL,0,1,0,0,1,0,0,0
01700,LOGONE_ORIENTAL,0,0,0,0,0,0,0,0
01701,LOGONE_ORIENTAL,0,0,0,0,0,0,0,0
01702,LOGONE_ORIENTAL,0,1,1,1,0,1,1,1
01703,LOGONE_ORIENTAL,0,1,0,0,0,0,0,0
01704,LOGONE_ORIENTAL,0,1,0,0,1,0,0,1
01705,LOGONE_ORIENTAL,0,1,0,0,0,1,1,1
01706,LOGONE_ORIENTAL,0,1,0,0,0,1,0,0
01707,LOGONE_ORIENTAL,0,1,0,1,0,0,0,0
01708,LOGONE_ORIENTAL,0,1,0,0,0,1,0,1
01709,LOGONE_ORIENTAL,0,1,0,0,0,0,0,0
01710,LOGONE_ORIENTAL,0,0,0,0,0,0,0,1
01711,LOGONE_ORIENTAL,0,1,0,0,0,0,0,0
01712,LOGONE_ORIENTAL,0,0,0,0,0,0,0,0
01713,LOGONE_ORIENTAL,0,1,0,0,0,1,0,0
01714,LOGONE_ORIENTAL,1,0,0,1,0,1,0,0
01715,LOGONE_ORIENTAL,0,0,0,0,0,1,1,0
01716,LOGONE_ORIENTAL,0,1,0,0,0,1,0,0
01717,LOGONE_ORIENTAL,0,0,0,0,0,0,0,0
01718,LOGONE_ORIENTAL,0,0,0,0,0,0,0,0
01719,LOGONE_ORIENTAL,0,1,0,1,1,0,0,0
01720,LOGONE_ORIENTAL,1,1,0,0,1,1,0,0
01721,LOGONE_ORIENTAL,0,1,1,0,0,1,0,1
01722,LOGONE_ORIENTAL,1,1,0,0,0,0,0,0
01723,LOGONE_ORIENTAL,0,0,0,0,0,0,0,0
01724,LOGONE_ORIENTAL,0,0,0,0,0,1,0,0
01725,LOGONE_ORIENTAL,0,1,0,0,1,1,0,0
01726,LOGONE_ORIENTAL,0,1,0,0,1,1,0,0
01727,LOGONE_ORIENTAL,0,1,0,0,0,1,1,0
01728,LOGONE_ORIENTAL,0,1,0,0,0,1,0,1
01729,LOGONE_ORIENTAL,0,0,0,0,0,1,0,0
01730,LOGONE_ORIENTAL,0,1,0,0,0,0,0,0
01731,LOGONE_ORIENTAL,0,0,1,0,1,1,0,0
01732,LOGONE_ORIENTAL,0,1,0,0,0,1,0,0
01733,LOGONE_ORIENTAL,0,0,0,0,1,0,0,1
01734,LOGONE_ORIENTAL,0,0,0,0,1,0,0,1
01735,LOGONE_ORIENTAL,0,1,0,0,0,0,0,0
01736,LOGONE_ORIENTAL,0,0,1,0,1,1,0,0
01737,LOGONE_ORIENTAL,0,0,0,1,0,1,0,1
01738,LOGONE_ORIENTAL,0,1,0,0,0,0,0,1
01739,LOGONE_ORIENTAL,0,1,0,0,0,1,0,0
01740,LOGONE_ORIENTAL,0,0,0,1,0,0,0,0
01741,LOGONE_ORIENTAL,0,1,0,1,0,1,0,0
01742,LOGONE_ORIENTAL,1,1,0,0,0,0,0,1
01743,LOGONE_ORIENTAL,0,1,0,0,0,0,0,0
01744,LOGONE_ORIENTAL,0,1,0,0,1,1,0,0
01745,LOGONE_ORIENTAL,0,0,0,0,0,0,0,1
01746,LOGONE_ORIENTAL,1,1,0,0,0,0,0,0
01747,LOGONE_ORIENTAL,1,1,0,0,0,0,0,0
01748,LOGONE_ORIENTAL,0,1,0,0,0,0,0,0
01749,LOGONE_ORIENTAL,1,0,0,0,0,1,0,0
01750,LOGONE_ORIENTAL,0,0,0,0,0,0,0,1
01751,LOGONE_ORIENTAL,1,0,0,0,0,0,0,0
01752,LOGONE_ORIENTAL,1,1,0,1,0,0,0,1
01753,LOGONE_ORIENTAL,0,1,0,0,1,1,0,0
01754,LOGONE_ORIENTAL,0,1,0,0,1,0,0,0
01755,LOGONE_ORIENTAL,0,0,0,0,0,0,0,1
01756,LOGONE_ORIENTAL,0,1,0,0,0,0,0,0
01757,LOGONE_ORIENTAL,0,0,0,1,0,1,0,1
01758,LOGONE_ORIENTAL,0,0,0,0,0,1,0,1
01759,LOGONE_ORIENTAL,0,1,0,0,0,0,0,0
01760,LOGONE_ORIENTAL,0,1,0,1,1,1,0,0
01761,LOGONE_ORIENTAL,0,0,0,1,0,1,0,1
01762,LOGONE_ORIENTAL,0,1,0,0,0,0,0,0
01763,LOGONE_ORIENTAL,0,1,0,0,0,0,0,1
01764,LOGONE_ORIENTAL,0,1,0,0,0,0,0,0
01765,LOGONE_ORIENTAL,0,0,0,0,0,0,0,0
01766,LOGONE_ORIENTAL,0,1,0,0,0,0,1,1
01767,LOGONE_ORIENTAL,1,0,0,1,0,1,0,0
01768,LOGONE_ORIENTAL,0,0,0,1,0,0,0,0
01769,LOGONE_ORIENTAL,1,1,0,0,1,0,0,0
01770,LOGONE_ORIENTAL,0,0,0,0,0,1,0,0
01771,LOGONE_ORIENTAL,0,1,0,0,0,0,0,0
01772,LOGONE_ORIENTAL,0,1,0,0,1,0,0,1
01773,LOGONE_ORIENTAL,0,0,0,1,1,0,0,1
01774,LOGONE_ORIENTAL,0,1,0,0,0,0,0,1
01775,LOGONE_ORIENTAL,0,1,0,0,0,0,0,0
01776,LOGONE_ORIENTAL,0,1,0,0,0,1,0,1
01777,LOGONE_ORIENTAL,0,1,0,0,1,1,1,1
01778,LOGONE_ORIENTAL,0,1,0,1,0,0,0,0
01779,LOGONE_ORIENTAL,0,1,0,0,0,0,0,1
01780,LOGONE_ORIENTAL,1,1,0,0,1,1,1,1
01781,LOGONE_ORIENTAL,0,1,0,0,0,0,0,0
01782,LOGONE_ORIENTAL,0,0,0,0,0,0,0,0
01783,LOGONE_ORIENTAL,0,1,0,0,1,0,0,1
01784,LOGONE_ORIENTAL,0,1,0,1,0,0,0,1
01785,LOGONE_ORIENTAL,0,0,1,0,0,1,1,0
01786,LOGONE_ORIENTAL,0,0,0,0,0,1,0,1
01787,LOGONE_ORIENTAL,1,0,0,0,0,0,0,0
01788,LOGONE_ORIENTAL,0,1,0,0,0,0,0,0
01789,LOGONE_ORIENTAL,1,1,0,0,0,0,1,0
01790,LOGONE_ORIENTAL,0,1,0,1,1,1,0,0
01791,LOGONE_ORIENTAL,0,0,0,0,0,0,0,0
01792,LOGONE_ORIENTAL,1,0,0,0,0,0,0,0
01793,LOGONE_ORIENTAL,1,0,0,0,0,1,0,0
01794,LOGONE_ORIENTAL,0,1,0,0,1,0,0,0
01795,LOGONE_ORIENTAL,0,1,0,0,0,1,1,0
01796,LOGONE_ORIENTAL,0,1,0,1,1,1,0,1
01797,LOGONE_ORIENTAL,1,0,0,1,1,1,0,0
01798,LOGONE_ORIENTAL,0,0,0,1,0,0,0,1
01799,LOGONE_ORIENTAL,0,0,0,0,0,1,0,0
01800,LOGONE_ORIENTAL,1,1,0,0,0,0,0,0
01801,LOGONE_ORIENTAL,0,0,0,0,0,1,0,0
01802,LOGONE_ORIENTAL,0,1,0,0,1,0,0,1
01803,LOGONE_ORIENTAL,0,0,0,0,0,0,0,0
01804,LOGONE_ORIENTAL,0,0,0,1,0,0,1,1
01805,LOGONE_ORIENTAL,1,1,0,0,1,0,1,0
01806,LOGONE_ORIENTAL,0,1,0,0,0,0,0,1
01807,LOGONE_ORIENTAL,0,0,1,0,0,0,0,0
01808,LOGONE_ORIENTAL,1,0,0,0,0,0,0,0
01809,LOGONE_ORIENTAL,1,0,0,1,0,0,0,0
01810,LOGONE_ORIENTAL,0,0,0,0,0,0,0,1
01811,MANDOUL,0,1,0,1,0,1,0,0
01812,MANDOUL,1,0,0,0,0,0,0,0
01813,MANDOUL,0,0,0,0,0,0,0,1
01814,MANDOUL,0,1,0,0,0,1,0,1
01815,MANDOUL,0,1,0,0,1,0,0,0
01816,MANDOUL,0,1,0,0,0,0,0,0
01817,MANDOUL,0,0,0,0,0,0,0,0
01818,MANDOUL,0,0,0,0,0,0,0,0
01819,MANDOUL,0,1,0,0,1,1,0,1
01820,MANDOUL,0,0,0,0,0,0,0,0
01821,MANDOUL,0,1,0,0,1,0,1,0
01822,MANDOUL,1,1,0,1,1,0,0,0
01823,MANDOUL,1,1,0,0,1,0,0,1
01824,MANDOUL,0,1,0,0,0,0,0,0
01825,MANDOUL,0,1,0,0,0,0,0,0
01826,MANDOUL,0,1,0,0,0,0,0,0
01827,MANDOUL,0,1,1,0,0,1,0,0
01828,MANDOUL,0,1,1,0,0,1,0,0
01829,MANDOUL,0,0,0,0,0,0,0,0
01830,MANDOUL,0,1,0,0,1,0,1,0
01831,MANDOUL,0,1,0,0,0,0,0,1
01832,MANDOUL,0,1,0,0,1,1,0,1
01833,MANDOUL,0,1,0,0,0,1,0,1
01834,MANDOUL,0,1,0,1,0,1,0,0
01835,MANDOUL,0,1,0,0,1,1,0,1
01836,MANDOUL,0,1,0,0,0,0,0,1
01837,MANDOUL,0,0,0,0,0,0,0,0
01838,MANDOUL,0,1,0,0,0,0,0,0
01839,MANDOUL,0,1,0,0,0,0,0,0
01840,MANDOUL,0,1,0,1,1,0,1,1
01841,MANDOUL,0,1,0,0,0,0,0,1
01842,MANDOUL,0,1,0,0,1,1,0,1
01843,MANDOUL,0,1,0,0,0,1,0,0
01844,MANDOUL,0,1,0,0,0,0,0,1
01845,MANDOUL,0,1,0,0,0,0,0,1
01846,MANDOUL,0,1,0,1,1,1,0,0
01847,MANDOUL,0,1,0,0,0,0,0,0
01848,MANDOUL,0,1,0,0,1,1,0,1
01849,MANDOUL,0,0,0,0,1,0,0,0
01850,MANDOUL,0,1,0,1,1,0,0,0
01851,MANDOUL,0,0,0,1,0,0,0,0
01852,MANDOUL,0,0,0,0,0,0,0,1
01853,MANDOUL,0,0,0,0,1,0,0,1
01854,MANDOUL,0,0,0,0,0,0,0,1
01855,MANDOUL,0,0,0,0,1,0,0,0
01856,MANDOUL,1,1,0,1,1,1,0,0
01857,MANDOUL,0,1,0,0,0,0,0,1
01858,MANDOUL,0,1,0,0,0,0,1,0
01859,MANDOUL,0,1,1,1,0,0,0,1
01860,MANDOUL,0,0,0,0,1,0,0,0
01861,MANDOUL,0,0,0,0,0,0,0,0
01862,MANDOUL,1,0,0,0,1,1,1,0
01863,MANDOUL,0,1,0,0,0,0,0,0
01864,MANDOUL,0,0,0,0,0,1,0,0
01865,MANDOUL,0,0,0,0,0,1,0,0
01866,MANDOUL,0,1,0,0,1,1,1,1
01867,MANDOUL,0,0,0,0,0,1,0,0
01868,MANDOUL,0,1,0,0,0,1,0,0
01869,MANDOUL,0,1,0,0,0,0,1,0
01870,MANDOUL,1,0,0,0,0,0,0,0
01871,MANDOUL,0,0,0,0,0,0,0,0
01872,MANDOUL,0,1,0,1,1,1,0,1
01873,MANDOUL,0,1,0,0,1,0,0,0
01874,MANDOUL,0,0,0,0,0,0,0,0
01875,MANDOUL,0,1,0,0,0,0,0,0
01876,MANDOUL,0,1,1,0,0,0,0,1
01877,MANDOUL,0,0,0,0,0,0,0,1
01878,MANDOUL,0,1,0,0,1,0,0,0
01879,MANDOUL,0,0,0,0,0,0,0,0
01880,MANDOUL,1,0,0,0,1,0,0,0
01881,MANDOUL,0,1,0,0,0,0,0,0
01882,MANDOUL,0,1,0,1,0,0,0,0
01883,MANDOUL,0,1,0,1,0,0,0,0
01884,MANDOUL,1,1,0,0,1,1,0,0
01885,MANDOUL,0,0,0,0,0,1,0,0
01886,MANDOUL,0,1,0,0,0,0,0,0
01887,MANDOUL,0,1,0,1,0,1,1,1
01888,MANDOUL,0,1,0,0,0,0,0,1
01889,MANDOUL,1,0,0,0,1,0,0,0
01890,MANDOUL,0,0,0,1,0,0,0,0
01891,MANDOUL,0,0,0,0,0,0,0,0
01892,MANDOUL,0,1,0,0,0,0,0,0
01893,MANDOUL,0,1,0,0,1,0,0,0
01894,MANDOUL,0,1,0,0,1,0,1,1
01895,MANDOUL,1,0,0,1,1,1,0,0
01896,MANDOUL,0,0,0,0,1,0,0,0
01897,MANDOUL,0,1,0,0,0,1,0,0
01898,MANDOUL,0,1,0,0,0,1,0,0
01899,MANDOUL,1,1,0,1,0,1,0,1
01900,MANDOUL,0,1,1,0,0,0,0,0
01901,MANDOUL,0,0,0,0,0,0,0,0
01902,MANDOUL,0,1,0,0,0,1,0,0
01903,MANDOUL,1,1,0,1,1,1,0,0
01904,MANDOUL,0,1,0,0,0,0,0,0
01905,MANDOUL,0,1,0,0,1,0,0,1
01906,MANDOUL,0,1,0,0,1,1,0,0
01907,MANDOUL,1,1,0,0,0,1,1,1
01908,MANDOUL,0,0,0,0,0,0,0,1
01909,MANDOUL,1,1,0,1,1,1,0,1
01910,MANDOUL,0,0,0,0,0,0,1,0
01911,MANDOUL,0,1,0,0,0,1,0,1
01912,MANDOUL,1,0,0,0,0,0,0,0
01913,MANDOUL,1,1,0,0,0,0,0,0
01914,MANDOUL,1,1,0,0,1,0,0,1
01915,MANDOUL,0,0,0,0,0,0,0,0
01916,MANDOUL,0,0,0,0,1,0,0,0
01917,MANDOUL,1,0,0,0,0,0,0,0
01918,MANDOUL,0,0,0,1,0,0,0,0
01919,MANDOUL,0,1,0,0,0,0,1,0
01920,MANDOUL,0,1,0,0,1,1,0,1
01921,MANDOUL,0,1,0,0,0,0,0,0
01922,MANDOUL,0,1,0,1,1,0,0,1
01923,MANDOUL,0,1,0,0,0,1,0,0
01924,MANDOUL,0,1,0,0,0,1,0,1
01925,MANDOUL,0,0,0,0,0,0,0,0
01926,MANDOUL,0,1,0,0,0,0,1,1
01927,MANDOUL,0,1,0,1,0,0,0,1
01928,MANDOUL,0,0,1,0,0,1,0,0
01929,MANDOUL,1,1,0,0,0,0,0,0
01930,MANDOUL,1,0,0,0,0,1,0,0
01931,MANDOUL,0,1,0,0,0,0,1,0
01932,MANDOUL,0,0,0,0,0,0,0,0
01933,MANDOUL,0,1,0,0,0,0,0,0
01934,MANDOUL,0,1,0,1,0,1,0,1
01935,MANDOUL,0,1,0,1,0,1,0,0
01936,MANDOUL,1,0,0,0,0,0,0,0
01937,MANDOUL,0,1,0,0,0,0,0,1
01938,MANDOUL,0,1,1,0,0,1,0,1
01939,MANDOUL,0,1,0,0,0,1,0,0
01940,MANDOUL,0,1,0,1,0,0,0,0
01941,MANDOUL,0,1,0,0,0,0,0,0
01942,MAYO_KEBBI_EST,0,0,0,0,0,0,0,1
01943,MAYO_KEBBI_EST,0,1,0,1,0,1,1,1
01944,MAYO_KEBBI_EST,0,1,0,0,0,1,0,1
01945,MAYO_KEBBI_EST,0,1,0,0,0,0,0,0
01946,MAYO_KEBBI_EST,0,0,0,1,0,1,0,0
01947,MAYO_KEBBI_EST,0,1,1,1,1,1,0,0
01948,MAYO_KEBBI_EST,0,1,0,0,0,0,0,1
01949,MAYO_KEBBI_EST,0,0,0,1,0,0,0,0
01950,MAYO_KEBBI_EST,1,1,0,0,0,1,0,1
01951,MAYO_KEBBI_EST,0,0,0,0,0,1,0,0
01952,MAYO_KEBBI_EST,0,1,0,1,1,1,0,0
01953,MAYO_KEBBI_EST,0,1,0,0,0,0,0,1
01954,MAYO_KEBBI_EST,0,0,0,0,0,0,0,0
01955,MAYO_KEBBI_EST,0,1,0,1,0,1,0,1
01956,MAYO_KEBBI_EST,0,1,0,0,1,0,0,1
01957,MAYO_KEBBI_EST,0,0,0,1,0,1,0,1
01958,MAYO_KEBBI_EST,1,0,0,0,0,1,0,1
01959,MAYO_KEBBI_EST,1,1,0,1,1,1,0,0
01960,MAYO_KEBBI_EST,0,1,0,0,0,1,0,0
01961,MAYO_KEBBI_EST,0,1,0,0,0,0,0,0
01962,MAYO_KEBBI_EST,1,0,0,0,0,0,0,0
01963,MAYO_KEBBI_EST,0,0,0,0,0,1,0,1
01964,MAYO_KEBBI_EST,0,0,0,0,1,0,0,0
01965,MAYO_KEBBI_EST,0,1,0,0,0,0,0,0
01966,MAYO_KEBBI_EST,0,1,1,0,0,1,0,1
01967,MAYO_KEBBI_EST,0,1,0,0,0,0,0,0
01968,MAYO_KEBBI_EST,0,0,1,0,0,0,0,0
01969,MAYO_KEBBI_EST,0,0,0,1,0,0,0,0
01970,MAYO_KEBBI_EST,0,1,0,0,0,0,0,1
01971,MAYO_KEBBI_EST,0,0,0,1,0,0,0,1
01972,MAYO_KEBBI_EST,0,1,0,0,0,0,0,0
01973,MAYO_KEBBI_EST,0,0,1,0,0,0,0,0
01974,MAYO_KEBBI_EST,0,1,0,0,1,1,0,0
01975,MAYO_KEBBI_EST,0,1,0,0,0,0,0,0
